proteinAccession	N_experiment	fold change	metric	P-value	BH adjusted P-value	LogFC	LogMetric	Gene	Description
Q5VZE7	9	1.88273811210278	1.88273811210278	0.0572557346028927	0.266926403365916	0.912832335774256	0.912832335774256	SPINK4 	Q5VZE7_HUMAN Serine protease inhibitor Kazal-type 4 OS=Homo sapiens OX=9606 GN=SPINK4 PE=1 SV=1
Q5VZK9	9	1.1595794947265	1.1595794947265	0.882367966855502	0.942035682658041	0.213601727026995	0.213601727026995	CARMIL1 	CARL1_HUMAN F-actin-uncapping protein LRRC16A OS=Homo sapiens OX=9606 GN=CARMIL1 PE=1 SV=1
Q5VZM2	5	1.40559704885231	1.40559704885231	0.742580978549955	0.858054421463728	0.49118306742463	0.49118306742463	RRAGB 	RRAGB_HUMAN Ras-related GTP-binding protein B OS=Homo sapiens OX=9606 GN=RRAGB PE=1 SV=1
Q5W145	3	0.847598347156191	0.847598347156191	0.0254038681434088	0.183598047050138	-0.238547320475878	-0.238547320475878	NA	NA
Q658Y4	2	0.978686849298905	0.978686849298905	0.336807932406462	0.58038405554309	-0.0310807807520106	-0.0310807807520106	FAM91A1 	F91A1_HUMAN Protein FAM91A1 OS=Homo sapiens OX=9606 GN=FAM91A1 PE=1 SV=3
Q68DB1	2	1.23529682670381	1.23529682670381	0.797121188823295	0.891499506969146	0.304857745421456	0.304857745421456	NA	NA
Q69YL0	1	1.07240848133577	1.07240848133577	0.794196258145038	0.890471211011919	0.100854534291998	0.100854534291998	NCBP2AS2 	NCAS2_HUMAN Protein NCBP2AS2 OS=Homo sapiens OX=9606 GN=NCBP2AS2 PE=1 SV=1
Q6DD87	2	0.913393088455189	0.913393088455189	0.0486971545445983	0.248494385232385	-0.130692221844129	-0.130692221844129	ZNF787 	ZN787_HUMAN Zinc finger protein 787 OS=Homo sapiens OX=9606 GN=ZNF787 PE=1 SV=4
Q6DD88	7	1.15108381061059	1.15108381061059	0.950252202088295	0.974316332458829	0.202992880168937	0.202992880168937	ATL3 	ATLA3_HUMAN Atlastin-3 OS=Homo sapiens OX=9606 GN=ATL3 PE=1 SV=1
Q6DKI1	7	1.50400211571952	1.50400211571952	0.358085553307179	0.599111955070759	0.588806596494216	0.588806596494216	RPL7L1 	RL7L_HUMAN 60S ribosomal protein L7-like 1 OS=Homo sapiens OX=9606 GN=RPL7L1 PE=1 SV=2
Q6DKK2	6	1.07785475350597	1.07785475350597	0.336135124724363	0.579698031770619	0.108162780581384	0.108162780581384	TTC19 	TTC19_HUMAN Tetratricopeptide repeat protein 19, mitochondrial OS=Homo sapiens OX=9606 GN=TTC19 PE=1 SV=4
Q6GMV3	10	1.28133415422815	1.28133415422815	0.600214336149246	0.772275525703204	0.357646759662491	0.357646759662491	PTRHD1 	PTRD1_HUMAN Putative peptidyl-tRNA hydrolase PTRHD1 OS=Homo sapiens OX=9606 GN=PTRHD1 PE=1 SV=1
Q6IA69	4	1.44440855021891	1.44440855021891	0.744782136106927	0.859656463754413	0.530478865500208	0.530478865500208	NADSYN1 	NADE_HUMAN Glutamine-dependent NAD(+) synthetase OS=Homo sapiens OX=9606 GN=NADSYN1 PE=1 SV=3
Q6IAA8	8	0.976888435591693	0.976888435591693	0.027243906651498	0.190025878663056	-0.0337342845964688	-0.0337342845964688	LAMTOR1 	LTOR1_HUMAN Ragulator complex protein LAMTOR1 OS=Homo sapiens OX=9606 GN=LAMTOR1 PE=1 SV=2
Q6IBS0	9	1.13260737764835	1.13260737764835	0.634817469674104	0.795790733334774	0.179647832485388	0.179647832485388	TWF2 	TWF2_HUMAN Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=2
Q6IC75	1	1.23005581166255	1.23005581166255	0.675648545657691	0.821697252663345	0.298723776850732	0.298723776850732	NA	NA
Q6JUT2	9	1.38991450289329	1.38991450289329	0.170374584571497	0.420522999969648	0.47499614190889	0.47499614190889	NA	NA
Q6NUK1	7	1.20062619489731	1.20062619489731	0.794636274023317	0.890471211011919	0.263787049702622	0.263787049702622	SLC25A24 	SCMC1_HUMAN Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Homo sapiens OX=9606 GN=SLC25A24 PE=1 SV=2
Q6NVY1	10	1.38263410633321	1.38263410633321	0.0923425194504572	0.326152757058166	0.467419419091951	0.467419419091951	HIBCH 	HIBCH_HUMAN 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=2
Q6NX52	7	56.7732956713732	59.6119604549419	0.530220581146345	0.721986942955752	5.82714058690954	5.89752991480094	NA	NA
Q6NZY4	7	71.0088012940202	78.4834119565486	0.383068242434962	0.619393389781021	6.14992594762149	6.29431585695666	ZCCHC8 	ZCHC8_HUMAN Zinc finger CCHC domain-containing protein 8 OS=Homo sapiens OX=9606 GN=ZCCHC8 PE=1 SV=2
Q6NZY7	2	1.05602828035268	1.05602828035268	0.50618426845447	0.706042072735712	0.0786484704712259	0.0786484704712259	CDC42EP5 	BORG3_HUMAN Cdc42 effector protein 5 OS=Homo sapiens OX=9606 GN=CDC42EP5 PE=2 SV=1
Q6P161	2	1.73428132055461	1.73428132055461	0.0352563258650155	0.216917200244328	0.794337939418845	0.794337939418845	MRPL54 	RM54_HUMAN 39S ribosomal protein L54, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL54 PE=1 SV=1
Q6P1L8	8	1.088201229173	1.088201229173	0.237663386651146	0.491393501269891	0.121945363101276	0.121945363101276	MRPL14 	RM14_HUMAN 39S ribosomal protein L14, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL14 PE=1 SV=1
Q6P1M0	5	0.922493283251499	0.922493283251499	0.0277321928520789	0.191673049068244	-0.116389688055825	-0.116389688055825	SLC27A4 	S27A4_HUMAN Long-chain fatty acid transport protein 4 OS=Homo sapiens OX=9606 GN=SLC27A4 PE=1 SV=1
Q6P1N0	10	0.973402027369864	0.973402027369864	0.00357745109168526	0.0657617348933409	-0.0388923154698346	-0.0388923154698346	CC2D1A 	C2D1A_HUMAN Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens OX=9606 GN=CC2D1A PE=1 SV=1
Q6P1X6	2	1.16770859774891	1.16770859774891	0.728998075148929	0.84996073918377	0.223680293880368	0.223680293880368	C8orf82 	CH082_HUMAN UPF0598 protein C8orf82 OS=Homo sapiens OX=9606 GN=C8orf82 PE=1 SV=2
Q6P2E8	3	1.08355534083541	1.08355534083541	0.493510206074477	0.699030786209589	0.115772838627638	0.115772838627638	NA	NA
Q6P2E9	10	38.0282976071386	39.3396182142813	0.57031911202025	0.749728051951869	5.24900145092892	5.29791105140986	EDC4 	EDC4_HUMAN Enhancer of mRNA-decapping protein 4 OS=Homo sapiens OX=9606 GN=EDC4 PE=1 SV=1
Q6P2I3	7	1.40851850873187	1.40851850873187	0.532758290792455	0.723175973200479	0.494178521668284	0.494178521668284	FAHD2B 	FAH2B_HUMAN Fumarylacetoacetate hydrolase domain-containing protein 2B OS=Homo sapiens OX=9606 GN=FAHD2B PE=1 SV=1
Q6P2Q9	10	1.19374216542138	1.19374216542138	0.74463928336536	0.859648304702059	0.255491264712941	0.255491264712941	PRPF8 	PRP8_HUMAN Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2
Q6P4A8	10	1.46213757500365	1.46213757500365	0.251501579658557	0.503391489944884	0.548079063299667	0.548079063299667	PLBD1 	PLBL1_HUMAN Phospholipase B-like 1 OS=Homo sapiens OX=9606 GN=PLBD1 PE=1 SV=2
Q6P5R6	4	2.21110091191351	2.21110091191351	0.163698483613457	0.415367327993344	1.1447648694757	1.1447648694757	RPL22L1 	RL22L_HUMAN 60S ribosomal protein L22-like 1 OS=Homo sapiens OX=9606 GN=RPL22L1 PE=1 SV=2
Q6P996	9	1.1559897666949	1.1559897666949	0.658341986600566	0.811203409335964	0.209128626554971	0.209128626554971	PDXDC1 	PDXD1_HUMAN Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PDXDC1 PE=1 SV=2
Q6P9B9	3	0.863709534948494	0.767741808843106	0.153325896171122	0.401317058453513	-0.211381878499805	-0.381306879942117	INTS5 	INT5_HUMAN Integrator complex subunit 5 OS=Homo sapiens OX=9606 GN=INTS5 PE=1 SV=1
Q6PCB7	4	1.30774221332967	1.30774221332967	0.220031842814416	0.472531070847377	0.387078179823506	0.387078179823506	SLC27A1 	S27A1_HUMAN Long-chain fatty acid transport protein 1 OS=Homo sapiens OX=9606 GN=SLC27A1 PE=1 SV=1
Q6PCE3	4	1.54443223195707	1.54443223195707	0.513060866190653	0.710438036325298	0.627076568431121	0.627076568431121	PGM2L1 	PGM2L_HUMAN Glucose 1,6-bisphosphate synthase OS=Homo sapiens OX=9606 GN=PGM2L1 PE=1 SV=3
Q6PGP7	7	1.23089021516446	1.23089021516446	0.877469845225156	0.939473968827414	0.299702091553544	0.299702091553544	TTC37 	TTC37_HUMAN Tetratricopeptide repeat protein 37 OS=Homo sapiens OX=9606 GN=TTC37 PE=1 SV=1
Q6PIF6	10	1.25948656947037	1.25948656947037	0.549472005884233	0.735145238641817	0.332835737981799	0.332835737981799	MYO7B 	MYO7B_HUMAN Unconventional myosin-VIIb OS=Homo sapiens OX=9606 GN=MYO7B PE=1 SV=2
Q6PKG0-3	1	1.54031864591169	1.54031864591169	0.103112851781886	0.342400410852468	0.623228832298942	0.623228832298942	LARP1 	LARP1_HUMAN La-related protein 1 OS=Homo sapiens OX=9606 GN=LARP1 PE=1 SV=2
Q6PKH6	1	1.037621704505	1.037621704505	0.506650973255759	0.70622088439417	0.0532805626650785	0.0532805626650785	DHRS4L2 	DR4L2_HUMAN Dehydrogenase/reductase SDR family member 4-like 2 OS=Homo sapiens OX=9606 GN=DHRS4L2 PE=2 SV=2
Q6UWF7	5	1.29042510873737	1.29042510873737	0.79682324206954	0.891445122025492	0.367846415443192	0.367846415443192	NXPE4 	NXPE4_HUMAN NXPE family member 4 OS=Homo sapiens OX=9606 GN=NXPE4 PE=2 SV=1
Q6UWP2	10	0.577842735602008	0.577842735602008	2.50387433197398e-10	1.76133648841414e-07	-0.791251189425234	-0.791251189425234	DHRS11 	DHR11_HUMAN Dehydrogenase/reductase SDR family member 11 OS=Homo sapiens OX=9606 GN=DHRS11 PE=1 SV=1
Q6UXG2	6	1.82670772188626	1.82670772188626	0.0631030229671359	0.279276108838361	0.869245817371273	0.869245817371273	ELAPOR1 	ELAP1_HUMAN Endosome/lysosome-associated apoptosis and autophagy regulator 1 OS=Homo sapiens OX=9606 GN=ELAPOR1 PE=1 SV=2
Q6UXV4	3	0.89951530548084	0.89951530548084	0.0582231201356721	0.268862562785514	-0.152780265380091	-0.152780265380091	APOOL 	MIC27_HUMAN MICOS complex subunit MIC27 OS=Homo sapiens OX=9606 GN=APOOL PE=1 SV=1
Q6VY07	7	1.05614825140865	1.05614825140865	0.137040412788775	0.384065008130029	0.0788123598479723	0.0788123598479723	PACS1 	PACS1_HUMAN Phosphofurin acidic cluster sorting protein 1 OS=Homo sapiens OX=9606 GN=PACS1 PE=1 SV=2
Q6WWJ7	7	1.05558905778651	1.05558905778651	0.18191159357128	0.432592251625991	0.0780483009085371	0.0780483009085371	NA	NA
Q6XQN6	9	1.28797077348567	1.28797077348567	0.367093219482506	0.60659282850477	0.365099856320788	0.365099856320788	NAPRT 	PNCB_HUMAN Nicotinate phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAPRT PE=1 SV=2
Q6Y1H2	7	1.48103470019451	1.48103470019451	0.059993782967787	0.273129643521226	0.566605442930654	0.566605442930654	HACD2 	HACD2_HUMAN Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2 OS=Homo sapiens OX=9606 GN=HACD2 PE=1 SV=1
Q6YN16	7	1.10157401646573	1.10157401646573	0.382407492646583	0.619393389781021	0.13956643521175	0.13956643521175	HSDL2 	HSDL2_HUMAN Hydroxysteroid dehydrogenase-like protein 2 OS=Homo sapiens OX=9606 GN=HSDL2 PE=1 SV=1
Q6ZMI0	3	0.873215130456437	0.873215130456437	0.0315873348634417	0.205037171403015	-0.195590966339062	-0.195590966339062	PPP1R21 	PPR21_HUMAN Protein phosphatase 1 regulatory subunit 21 OS=Homo sapiens OX=9606 GN=PPP1R21 PE=1 SV=1
Q6ZNJ1	5	1.40365846412923	1.40365846412923	0.981480753364903	0.991187533825682	0.489191944155602	0.489191944155602	NBEAL2 	NBEL2_HUMAN Neurobeachin-like protein 2 OS=Homo sapiens OX=9606 GN=NBEAL2 PE=1 SV=2
Q6ZNW5	3	0.879510681909934	0.879510681909934	0.0498205340333706	0.251325737820932	-0.185226995137932	-0.185226995137932	GDPGP1 	GDPP1_HUMAN GDP-D-glucose phosphorylase 1 OS=Homo sapiens OX=9606 GN=GDPGP1 PE=1 SV=2
Q709C8	8	1.30362292626532	1.30362292626532	0.377615448788251	0.615857187367638	0.382526629480031	0.382526629480031	VPS13C 	VP13C_HUMAN Vacuolar protein sorting-associated protein 13C OS=Homo sapiens OX=9606 GN=VPS13C PE=1 SV=1
Q70I54	4	3.23332833194423	3.23332833194423	0.0186362384964769	0.156059793499864	1.69302001498536	1.69302001498536	NA	NA
Q71DI3	7	0.953407900382596	0.953407900382596	0.0444792264124214	0.239849315361811	-0.0688345145861635	-0.0688345145861635	H3C15 	H32_HUMAN Histone H3.2 OS=Homo sapiens OX=9606 GN=H3C15 PE=1 SV=3
Q7KZ85	2	0.972031504835133	0.972031504835133	0.160749203178541	0.41203629249315	-0.0409250206315894	-0.0409250206315894	SUPT6H 	SPT6H_HUMAN Transcription elongation factor SPT6 OS=Homo sapiens OX=9606 GN=SUPT6H PE=1 SV=2
Q7KZF4	3	1.09572584086472	1.09572584086472	0.575091862395286	0.754435677750633	0.131886869919925	0.131886869919925	SND1 	SND1_HUMAN Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1
Q7L014	7	1.81130182312225	1.81130182312225	0.0196773096812554	0.160118159907178	0.857026967293268	0.857026967293268	DDX46 	DDX46_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=2
Q7L266	10	1.42191635301342	1.42191635301342	0.11207011349516	0.352291900962194	0.507836598120347	0.507836598120347	ASRGL1 	ASGL1_HUMAN Isoaspartyl peptidase/L-asparaginase OS=Homo sapiens OX=9606 GN=ASRGL1 PE=1 SV=2
Q7L2E3-2	3	1.31172449867694	1.31172449867694	0.749851483483895	0.862903059522042	0.391464742723289	0.391464742723289	DHX30 	DHX30_HUMAN ATP-dependent RNA helicase DHX30 OS=Homo sapiens OX=9606 GN=DHX30 PE=1 SV=1
Q7L576	6	1.34553936766582	1.34553936766582	0.452115078487175	0.670023539771139	0.428184601833316	0.428184601833316	CYFIP1 	CYFP1_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1
Q7L5Y1	4	1.24045373626885	1.24045373626885	0.884304314396274	0.942170839720156	0.310867929748577	0.310867929748577	ENOSF1 	ENOF1_HUMAN Mitochondrial enolase superfamily member 1 OS=Homo sapiens OX=9606 GN=ENOSF1 PE=1 SV=1
Q7L7V1	4	1.43857893287034	1.43857893287034	0.701781814395281	0.837534637268936	0.524644381964536	0.524644381964536	DHX32 	DHX32_HUMAN Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32 OS=Homo sapiens OX=9606 GN=DHX32 PE=1 SV=1
Q7RTU8	5	0.917259553942703	0.917259553942703	0.00737757011772982	0.100042052666116	-0.124598068589913	-0.124598068589913	NA	NA
Q7RTV0	6	1.2646545095092	1.2646545095092	0.762638848742269	0.869541903534709	0.338743309429058	0.338743309429058	PHF5A 	PHF5A_HUMAN PHD finger-like domain-containing protein 5A OS=Homo sapiens OX=9606 GN=PHF5A PE=1 SV=1
Q7Z2W4	5	1.0848668642938	1.0848668642938	0.385629207647328	0.622334568854253	0.117518004874025	0.117518004874025	ZC3HAV1 	ZCCHV_HUMAN Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens OX=9606 GN=ZC3HAV1 PE=1 SV=3
Q7Z3D6	7	1.28013845351555	1.28013845351555	0.232240481840362	0.486536892962056	0.356299853505043	0.356299853505043	DGLUCY 	GLUCM_HUMAN D-glutamate cyclase, mitochondrial OS=Homo sapiens OX=9606 GN=DGLUCY PE=1 SV=2
Q7Z434	5	1.41931322052068	1.41931322052068	0.731459007160123	0.85161662593387	0.505193005062005	0.505193005062005	MAVS 	MAVS_HUMAN Mitochondrial antiviral-signaling protein OS=Homo sapiens OX=9606 GN=MAVS PE=1 SV=2
Q7Z4S6	1	1.04738924777131	1.04738924777131	0.196722248570448	0.448678232678585	0.0667976996396082	0.0667976996396082	KIF21A 	KI21A_HUMAN Kinesin-like protein KIF21A OS=Homo sapiens OX=9606 GN=KIF21A PE=1 SV=2
Q7Z4W1	10	1.15326424248976	1.15326424248976	0.677797357711462	0.823147409459686	0.205723109392485	0.205723109392485	DCXR 	DCXR_HUMAN L-xylulose reductase OS=Homo sapiens OX=9606 GN=DCXR PE=1 SV=2
Q7Z5L9-2	4	1.28985945034295	1.28985945034295	0.367713535814222	0.606843390924419	0.367213870811114	0.367213870811114	IRF2BP2 	I2BP2_HUMAN Interferon regulatory factor 2-binding protein 2 OS=Homo sapiens OX=9606 GN=IRF2BP2 PE=1 SV=2
Q7Z6K5	1	1.51366664272218	1.51366664272218	0.437282218117475	0.658993983075871	0.598047513219295	0.598047513219295	ARPIN 	ARPIN_HUMAN Arpin OS=Homo sapiens OX=9606 GN=ARPIN PE=1 SV=1
Q7Z7H5	2	1.14115914877526	1.14115914877526	0.895119930732016	0.947935364088159	0.190500007347528	0.190500007347528	TMED4 	TMED4_HUMAN Transmembrane emp24 domain-containing protein 4 OS=Homo sapiens OX=9606 GN=TMED4 PE=1 SV=1
Q7Z7K6	3	1.05228961121559	1.05228961121559	0.380021270064343	0.618010444587042	0.0735318179029593	0.0735318179029593	CENPV 	CENPV_HUMAN Centromere protein V OS=Homo sapiens OX=9606 GN=CENPV PE=1 SV=1
Q7Z7N9	1	1.72985564867527	1.72985564867527	0.241404476471896	0.494790096803145	0.790651654261294	0.790651654261294	TMEM179B 	T179B_HUMAN Transmembrane protein 179B OS=Homo sapiens OX=9606 GN=TMEM179B PE=1 SV=1
Q86SF2	10	1.32477552776366	1.32477552776366	0.0379392977648512	0.224669608854012	0.405747927662961	0.405747927662961	GALNT7 	GALT7_HUMAN N-acetylgalactosaminyltransferase 7 OS=Homo sapiens OX=9606 GN=GALNT7 PE=1 SV=1
Q86SX6	10	0.955720174174595	0.955720174174595	0.0124159002917156	0.12657820410121	-0.0653398223143043	-0.0653398223143043	GLRX5 	GLRX5_HUMAN Glutaredoxin-related protein 5, mitochondrial OS=Homo sapiens OX=9606 GN=GLRX5 PE=1 SV=2
Q86U42	9	1.27856553914413	1.27856553914413	0.558571180926351	0.741832210288384	0.354526114881314	0.354526114881314	PABPN1 	PABP2_HUMAN Polyadenylate-binding protein 2 OS=Homo sapiens OX=9606 GN=PABPN1 PE=1 SV=3
Q86UA1	2	1.25420658460661	1.25420658460661	0.858520274941069	0.927534111867429	0.32677499889008	0.32677499889008	PRPF39 	PRP39_HUMAN Pre-mRNA-processing factor 39 OS=Homo sapiens OX=9606 GN=PRPF39 PE=1 SV=3
Q86UE4	3	1.03658562829317	1.03658562829317	0.297186007413953	0.543055500920979	0.0518392967766883	0.0518392967766883	MTDH 	LYRIC_HUMAN Protein LYRIC OS=Homo sapiens OX=9606 GN=MTDH PE=1 SV=2
Q86UP2	9	1.09797274097619	1.09797274097619	0.286252529997934	0.535668850892582	0.134842237451819	0.134842237451819	KTN1 	KTN1_HUMAN Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1
Q86UX7	10	1.10661373182074	1.10661373182074	0.369419351491631	0.608585457791703	0.146151731212884	0.146151731212884	FERMT3 	URP2_HUMAN Fermitin family homolog 3 OS=Homo sapiens OX=9606 GN=FERMT3 PE=1 SV=1
Q86V21	6	1.0750898305327	1.0750898305327	0.277084108603214	0.527080259318124	0.104457211116622	0.104457211116622	AACS 	AACS_HUMAN Acetoacetyl-CoA synthetase OS=Homo sapiens OX=9606 GN=AACS PE=1 SV=1
Q86VN1	6	906.713188904915	960.049258840498	0.393110805688048	0.62774943368382	9.82450246006419	9.90696462025616	VPS36 	VPS36_HUMAN Vacuolar protein-sorting-associated protein 36 OS=Homo sapiens OX=9606 GN=VPS36 PE=1 SV=1
Q86VP6	10	1.39151031261486	1.39151031261486	0.121789157602839	0.365425192788424	0.476651600658874	0.476651600658874	CAND1 	CAND1_HUMAN Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=2
Q86WA6	7	1.50919461582545	1.50919461582545	0.0627439421484114	0.278521307301701	0.593778858337934	0.593778858337934	BPHL 	BPHL_HUMAN Valacyclovir hydrolase OS=Homo sapiens OX=9606 GN=BPHL PE=1 SV=1
Q86WV6	5	1.03937866290231	1.03937866290231	0.2036171221633	0.456036847142414	0.0557213477619119	0.0557213477619119	STING1 	STING_HUMAN Stimulator of interferon genes protein OS=Homo sapiens OX=9606 GN=STING1 PE=1 SV=1
Q86X29	1	1.25887233266701	1.25887233266701	0.835271723071679	0.913790440429722	0.332131980938306	0.332131980938306	LSR 	LSR_HUMAN Lipolysis-stimulated lipoprotein receptor OS=Homo sapiens OX=9606 GN=LSR PE=1 SV=4
Q86X76	7	0.838794842350951	0.838794842350951	0.000520818552866416	0.021136552937162	-0.253610104384643	-0.253610104384643	NIT1 	NIT1_HUMAN Deaminated glutathione amidase OS=Homo sapiens OX=9606 GN=NIT1 PE=1 SV=2
Q86Y56	6	1.08761688121323	1.08761688121323	0.614717410890028	0.781710031526873	0.121170449132174	0.121170449132174	DNAAF5 	DAAF5_HUMAN Dynein axonemal assembly factor 5 OS=Homo sapiens OX=9606 GN=DNAAF5 PE=1 SV=4
Q86Y79	2	109.502988095021	136.878735118776	0.190299213453618	0.441034683169555	6.77482642810392	7.09675452299128	PTRH1 	PTH_HUMAN Probable peptidyl-tRNA hydrolase OS=Homo sapiens OX=9606 GN=PTRH1 PE=1 SV=1
Q8IU85	6	1.03435806496509	1.03435806496509	0.0839189176311904	0.315877301621816	0.0487356915782113	0.0487356915782113	CAMK1D 	KCC1D_HUMAN Calcium/calmodulin-dependent protein kinase type 1D OS=Homo sapiens OX=9606 GN=CAMK1D PE=1 SV=1
Q8IUI8	1	0.897872479018752	0.897872479018752	0.251576476731261	0.503391489944884	-0.155417535167208	-0.155417535167208	CRLF3 	CRLF3_HUMAN Cytokine receptor-like factor 3 OS=Homo sapiens OX=9606 GN=CRLF3 PE=1 SV=2
Q8IV08	7	0.756644316835753	0.72061363508167	0.0104201369843003	0.116442742171263	-0.402312817037255	-0.472702144928652	PLD3 	PLD3_HUMAN 5'-3' exonuclease PLD3 OS=Homo sapiens OX=9606 GN=PLD3 PE=1 SV=1
Q8IV36	9	1.58157170685425	1.52299497697076	0.924510198700069	0.961569585669482	0.66135896766549	0.606911183643114	HID1 	HID1_HUMAN Protein HID1 OS=Homo sapiens OX=9606 GN=HID1 PE=1 SV=1
Q8IVM0	1	1.14637439011228	1.14637439011228	0.0592930135828779	0.271820469944388	0.197078285411661	0.197078285411661	CCDC50 	CCD50_HUMAN Coiled-coil domain-containing protein 50 OS=Homo sapiens OX=9606 GN=CCDC50 PE=1 SV=1
Q8IVT2	10	0.986121794931558	0.986121794931558	0.016026594012732	0.143513955720801	-0.0201622514360506	-0.0201622514360506	MISP 	MISP_HUMAN Mitotic interactor and substrate of PLK1 OS=Homo sapiens OX=9606 GN=MISP PE=1 SV=1
Q8IW45-2	6	1.12249654372318	1.12249654372318	0.546197634977582	0.732552800366906	0.166711002773901	0.166711002773901	NAXD 	NNRD_HUMAN ATP-dependent (S)-NAD(P)H-hydrate dehydratase OS=Homo sapiens OX=9606 GN=NAXD PE=1 SV=1
Q8IWB7	8	1.55700116964665	1.55700116964665	0.115173522565102	0.355519731638292	0.638770028195234	0.638770028195234	WDFY1 	WDFY1_HUMAN WD repeat and FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=WDFY1 PE=1 SV=1
Q8IWL3	1	1.14889822389031	1.14889822389031	0.633132101942952	0.794678694964478	0.200251001298081	0.200251001298081	HSCB 	HSC20_HUMAN Iron-sulfur cluster co-chaperone protein HscB OS=Homo sapiens OX=9606 GN=HSCB PE=1 SV=3
Q8IWX8	9	1.09918118915485	1.09918118915485	0.913610447944629	0.955017982145283	0.136429219908	0.136429219908	CHERP 	CHERP_HUMAN Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens OX=9606 GN=CHERP PE=1 SV=3
Q8IX12	8	1.4366272329887	1.4366272329887	0.165677655520986	0.416830204819195	0.52268576890475	0.52268576890475	CCAR1 	CCAR1_HUMAN Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens OX=9606 GN=CCAR1 PE=1 SV=2
Q8IXM3	7	0.992545206890874	0.992545206890874	0.0490389809903568	0.249169974839445	-0.0107952815264855	-0.0107952815264855	MRPL41 	RM41_HUMAN 39S ribosomal protein L41, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL41 PE=1 SV=1
